isin,lei,figi,ticker,mic_code,exchange,permid,company_name,country,sector,industry,employees,year_of_disclosure,reporting_period,metric,hazardousness,treatment_method,value,unit,incomplete_boundaries,source_names,source_urls,company_id,document_id,document_urls
Available Upon Request,222100CO2ZOTEPGJO223,BBG000PLY1D1,O5G,XETR,XETRA,5000002458,CPI Property Group SA,Luxembourg,Real Estate,Real Estate Services,3235,2023,2022,Total Waste Recovered,Total,Recovered,92252.02,Metric Tonnes,Not Specified,"[""Management report 2023""]","[""https://cpipg.com/en/for-investors/reports-presentations""]",016687e0-d9b6-4b57-83c1-01f3def3a488,6a0dfcd4-3495-44ba-b338-e97ba391eb1d,[]
Available Upon Request,222100CO2ZOTEPGJO223,BBG000PLY1D1,O5G,XETR,XETRA,5000002458,CPI Property Group SA,Luxembourg,Real Estate,Real Estate Services,3235,2023,2022,Total Waste Disposed,Total,Disposed,51121.68,Metric Tonnes,Not Specified,"[""Management report 2023""]","[""https://cpipg.com/en/for-investors/reports-presentations""]",016687e0-d9b6-4b57-83c1-01f3def3a488,6a0dfcd4-3495-44ba-b338-e97ba391eb1d,[]
Available Upon Request,222100CO2ZOTEPGJO223,BBG000PLY1D1,O5G,XETR,XETRA,5000002458,CPI Property Group SA,Luxembourg,Real Estate,Real Estate Services,3235,2023,2022,Hazardous Waste Recovered,Hazardous,Recovered,0,Metric Tonnes,Not Specified,"[""Management report 2023""]","[""https://cpipg.com/en/for-investors/reports-presentations""]",016687e0-d9b6-4b57-83c1-01f3def3a488,6a0dfcd4-3495-44ba-b338-e97ba391eb1d,[]
Available Upon Request,222100CO2ZOTEPGJO223,BBG000PLY1D1,O5G,XETR,XETRA,5000002458,CPI Property Group SA,Luxembourg,Real Estate,Real Estate Services,3235,2023,2022,Hazardous Waste Disposed,Hazardous,Disposed,873.66,Metric Tonnes,Not Specified,"[""Management report 2023""]","[""https://cpipg.com/en/for-investors/reports-presentations""]",016687e0-d9b6-4b57-83c1-01f3def3a488,6a0dfcd4-3495-44ba-b338-e97ba391eb1d,[]
Available Upon Request,222100CO2ZOTEPGJO223,BBG000PLY1D1,O5G,XETR,XETRA,5000002458,CPI Property Group SA,Luxembourg,Real Estate,Real Estate Services,3235,2023,2022,Non-Hazardous Waste Recovered,Non-Hazardous,Recovered,92252.02,Metric Tonnes,Not Specified,"[""Management report 2023""]","[""https://cpipg.com/en/for-investors/reports-presentations""]",016687e0-d9b6-4b57-83c1-01f3def3a488,6a0dfcd4-3495-44ba-b338-e97ba391eb1d,[]
Available Upon Request,222100CO2ZOTEPGJO223,BBG000PLY1D1,O5G,XETR,XETRA,5000002458,CPI Property Group SA,Luxembourg,Real Estate,Real Estate Services,3235,2023,2022,Total Hazardous Waste Generated,Hazardous,Total Generated,873.66,Metric Tonnes,Not Specified,"[""Management report 2023""]","[""https://cpipg.com/en/for-investors/reports-presentations""]",016687e0-d9b6-4b57-83c1-01f3def3a488,6a0dfcd4-3495-44ba-b338-e97ba391eb1d,[]
Available Upon Request,222100CO2ZOTEPGJO223,BBG000PLY1D1,O5G,XETR,XETRA,5000002458,CPI Property Group SA,Luxembourg,Real Estate,Real Estate Services,3235,2023,2022,Total Non-Hazardous Waste Generated,Non-Hazardous,Total Generated,142500.04,Metric Tonnes,Not Specified,"[""Management report 2023""]","[""https://cpipg.com/en/for-investors/reports-presentations""]",016687e0-d9b6-4b57-83c1-01f3def3a488,6a0dfcd4-3495-44ba-b338-e97ba391eb1d,[]
Available Upon Request,222100CO2ZOTEPGJO223,BBG000PLY1D1,O5G,XETR,XETRA,5000002458,CPI Property Group SA,Luxembourg,Real Estate,Real Estate Services,3235,2023,2022,Non-Hazardous Waste Disposed,Non-Hazardous,Disposed,50248.02,Metric Tonnes,Not Specified,"[""Management report 2023""]","[""https://cpipg.com/en/for-investors/reports-presentations""]",016687e0-d9b6-4b57-83c1-01f3def3a488,6a0dfcd4-3495-44ba-b338-e97ba391eb1d,[]
Available Upon Request,529900QBVWXMWANH7H45,BBG00JRNPL13,SHL,XETR,XETRA,5060559444,Siemens Healthineers AG,Germany,Healthcare,Medical Devices,73100,2024,2019,Total Waste Generated,Total,Total Generated,22300,Metric Tonnes,Not Specified,"[""Sustainability Report 2024""]","[""https://www.siemens-healthineers.com/investor-relations/presentations-financial-publications""]",01ac972a-0cb7-421d-bff6-faec98f07897,33b05645-9c8a-4c2d-ba86-2d681062e5c4,"[""https://corporate.webassets.siemens-healthineers.com/19a152831fb49a63/3c50a8a96185/siemens-healthineers-sustainability-report-2024.pdf""]"
Available Upon Request,529900QBVWXMWANH7H45,BBG00JRNPL13,SHL,XETR,XETRA,5060559444,Siemens Healthineers AG,Germany,Healthcare,Medical Devices,73100,2024,2019,Hazardous Waste Disposed,Hazardous,Disposed,1300,Metric Tonnes,Not Specified,"[""Sustainability Report 2024""]","[""https://www.siemens-healthineers.com/investor-relations/presentations-financial-publications""]",01ac972a-0cb7-421d-bff6-faec98f07897,33b05645-9c8a-4c2d-ba86-2d681062e5c4,"[""https://corporate.webassets.siemens-healthineers.com/19a152831fb49a63/3c50a8a96185/siemens-healthineers-sustainability-report-2024.pdf""]"
Available Upon Request,529900QBVWXMWANH7H45,BBG00JRNPL13,SHL,XETR,XETRA,5060559444,Siemens Healthineers AG,Germany,Healthcare,Medical Devices,73100,2024,2019,Total Waste Disposed,Total,Disposed,1300,Metric Tonnes,Not Specified,"[""Sustainability Report 2024""]","[""https://www.siemens-healthineers.com/investor-relations/presentations-financial-publications""]",01ac972a-0cb7-421d-bff6-faec98f07897,33b05645-9c8a-4c2d-ba86-2d681062e5c4,"[""https://corporate.webassets.siemens-healthineers.com/19a152831fb49a63/3c50a8a96185/siemens-healthineers-sustainability-report-2024.pdf""]"
Available Upon Request,529900QBVWXMWANH7H45,BBG00JRNPL13,SHL,XETR,XETRA,5060559444,Siemens Healthineers AG,Germany,Healthcare,Medical Devices,73100,2024,2019,Total Hazardous Waste Generated,Hazardous,Total Generated,3300,Metric Tonnes,Not Specified,"[""Sustainability Report 2024""]","[""https://www.siemens-healthineers.com/investor-relations/presentations-financial-publications""]",01ac972a-0cb7-421d-bff6-faec98f07897,33b05645-9c8a-4c2d-ba86-2d681062e5c4,"[""https://corporate.webassets.siemens-healthineers.com/19a152831fb49a63/3c50a8a96185/siemens-healthineers-sustainability-report-2024.pdf""]"
Available Upon Request,529900QBVWXMWANH7H45,BBG00JRNPL13,SHL,XETR,XETRA,5060559444,Siemens Healthineers AG,Germany,Healthcare,Medical Devices,73100,2024,2019,Hazardous Waste Recovered,Hazardous,Recovered,2100,Metric Tonnes,Not Specified,"[""Sustainability Report 2024""]","[""https://www.siemens-healthineers.com/investor-relations/presentations-financial-publications""]",01ac972a-0cb7-421d-bff6-faec98f07897,33b05645-9c8a-4c2d-ba86-2d681062e5c4,"[""https://corporate.webassets.siemens-healthineers.com/19a152831fb49a63/3c50a8a96185/siemens-healthineers-sustainability-report-2024.pdf""]"
Available Upon Request,529900QBVWXMWANH7H45,BBG00JRNPL13,SHL,XETR,XETRA,5060559444,Siemens Healthineers AG,Germany,Healthcare,Medical Devices,73100,2024,2019,Total Waste Recovered,Total,Recovered,2100,Metric Tonnes,Not Specified,"[""Sustainability Report 2024""]","[""https://www.siemens-healthineers.com/investor-relations/presentations-financial-publications""]",01ac972a-0cb7-421d-bff6-faec98f07897,33b05645-9c8a-4c2d-ba86-2d681062e5c4,"[""https://corporate.webassets.siemens-healthineers.com/19a152831fb49a63/3c50a8a96185/siemens-healthineers-sustainability-report-2024.pdf""]"
Available Upon Request,529900QBVWXMWANH7H45,BBG00JRNPL13,SHL,XETR,XETRA,5060559444,Siemens Healthineers AG,Germany,Healthcare,Medical Devices,73100,2024,2019,Total Non-Hazardous Waste Generated,Non-Hazardous,Total Generated,18500,Metric Tonnes,Not Specified,"[""Sustainability Report 2024""]","[""https://www.siemens-healthineers.com/investor-relations/presentations-financial-publications""]",01ac972a-0cb7-421d-bff6-faec98f07897,33b05645-9c8a-4c2d-ba86-2d681062e5c4,"[""https://corporate.webassets.siemens-healthineers.com/19a152831fb49a63/3c50a8a96185/siemens-healthineers-sustainability-report-2024.pdf""]"
Available Upon Request,529900QBVWXMWANH7H45,BBG00JRNPL13,SHL,XETR,XETRA,5060559444,Siemens Healthineers AG,Germany,Healthcare,Medical Devices,73100,2024,2023,Total Waste Generated,Total,Total Generated,35800,Metric Tonnes,Not Specified,"[""Sustainability Report 2024""]","[""https://www.siemens-healthineers.com/investor-relations/presentations-financial-publications""]",01ac972a-0cb7-421d-bff6-faec98f07897,33b05645-9c8a-4c2d-ba86-2d681062e5c4,"[""https://corporate.webassets.siemens-healthineers.com/19a152831fb49a63/3c50a8a96185/siemens-healthineers-sustainability-report-2024.pdf""]"
Available Upon Request,529900QBVWXMWANH7H45,BBG00JRNPL13,SHL,XETR,XETRA,5060559444,Siemens Healthineers AG,Germany,Healthcare,Medical Devices,73100,2024,2023,Non-Hazardous Waste Recovered,Non-Hazardous,Recovered,22300,Metric Tonnes,Not Specified,"[""Sustainability Report 2024""]","[""https://www.siemens-healthineers.com/investor-relations/presentations-financial-publications""]",01ac972a-0cb7-421d-bff6-faec98f07897,33b05645-9c8a-4c2d-ba86-2d681062e5c4,"[""https://corporate.webassets.siemens-healthineers.com/19a152831fb49a63/3c50a8a96185/siemens-healthineers-sustainability-report-2024.pdf""]"
Available Upon Request,529900QBVWXMWANH7H45,BBG00JRNPL13,SHL,XETR,XETRA,5060559444,Siemens Healthineers AG,Germany,Healthcare,Medical Devices,73100,2024,2023,Total Waste Recovered,Total,Recovered,31000,Metric Tonnes,Not Specified,"[""Sustainability Report 2024""]","[""https://www.siemens-healthineers.com/investor-relations/presentations-financial-publications""]",01ac972a-0cb7-421d-bff6-faec98f07897,33b05645-9c8a-4c2d-ba86-2d681062e5c4,"[""https://corporate.webassets.siemens-healthineers.com/19a152831fb49a63/3c50a8a96185/siemens-healthineers-sustainability-report-2024.pdf""]"
Available Upon Request,529900QBVWXMWANH7H45,BBG00JRNPL13,SHL,XETR,XETRA,5060559444,Siemens Healthineers AG,Germany,Healthcare,Medical Devices,73100,2024,2023,Total Waste Disposed,Total,Disposed,4800,Metric Tonnes,Not Specified,"[""Sustainability Report 2024""]","[""https://www.siemens-healthineers.com/investor-relations/presentations-financial-publications""]",01ac972a-0cb7-421d-bff6-faec98f07897,33b05645-9c8a-4c2d-ba86-2d681062e5c4,"[""https://corporate.webassets.siemens-healthineers.com/19a152831fb49a63/3c50a8a96185/siemens-healthineers-sustainability-report-2024.pdf""]"
Available Upon Request,529900QBVWXMWANH7H45,BBG00JRNPL13,SHL,XETR,XETRA,5060559444,Siemens Healthineers AG,Germany,Healthcare,Medical Devices,73100,2024,2023,Total Non-Hazardous Waste Generated,Non-Hazardous,Total Generated,25800,Metric Tonnes,Not Specified,"[""Sustainability Report 2024""]","[""https://www.siemens-healthineers.com/investor-relations/presentations-financial-publications""]",01ac972a-0cb7-421d-bff6-faec98f07897,33b05645-9c8a-4c2d-ba86-2d681062e5c4,"[""https://corporate.webassets.siemens-healthineers.com/19a152831fb49a63/3c50a8a96185/siemens-healthineers-sustainability-report-2024.pdf""]"
Available Upon Request,529900QBVWXMWANH7H45,BBG00JRNPL13,SHL,XETR,XETRA,5060559444,Siemens Healthineers AG,Germany,Healthcare,Medical Devices,73100,2024,2023,Non-Hazardous Waste Disposed,Non-Hazardous,Disposed,3400,Metric Tonnes,Not Specified,"[""Sustainability Report 2024""]","[""https://www.siemens-healthineers.com/investor-relations/presentations-financial-publications""]",01ac972a-0cb7-421d-bff6-faec98f07897,33b05645-9c8a-4c2d-ba86-2d681062e5c4,"[""https://corporate.webassets.siemens-healthineers.com/19a152831fb49a63/3c50a8a96185/siemens-healthineers-sustainability-report-2024.pdf""]"
Available Upon Request,529900QBVWXMWANH7H45,BBG00JRNPL13,SHL,XETR,XETRA,5060559444,Siemens Healthineers AG,Germany,Healthcare,Medical Devices,73100,2024,2023,Hazardous Waste Recovered,Hazardous,Recovered,2500,Metric Tonnes,Not Specified,"[""Sustainability Report 2024""]","[""https://www.siemens-healthineers.com/investor-relations/presentations-financial-publications""]",01ac972a-0cb7-421d-bff6-faec98f07897,33b05645-9c8a-4c2d-ba86-2d681062e5c4,"[""https://corporate.webassets.siemens-healthineers.com/19a152831fb49a63/3c50a8a96185/siemens-healthineers-sustainability-report-2024.pdf""]"
Available Upon Request,529900QBVWXMWANH7H45,BBG00JRNPL13,SHL,XETR,XETRA,5060559444,Siemens Healthineers AG,Germany,Healthcare,Medical Devices,73100,2024,2023,Hazardous Waste Disposed,Hazardous,Disposed,1000,Metric Tonnes,Not Specified,"[""Sustainability Report 2024""]","[""https://www.siemens-healthineers.com/investor-relations/presentations-financial-publications""]",01ac972a-0cb7-421d-bff6-faec98f07897,33b05645-9c8a-4c2d-ba86-2d681062e5c4,"[""https://corporate.webassets.siemens-healthineers.com/19a152831fb49a63/3c50a8a96185/siemens-healthineers-sustainability-report-2024.pdf""]"
Available Upon Request,529900QBVWXMWANH7H45,BBG00JRNPL13,SHL,XETR,XETRA,5060559444,Siemens Healthineers AG,Germany,Healthcare,Medical Devices,73100,2024,2023,Total Hazardous Waste Generated,Hazardous,Total Generated,3500,Metric Tonnes,Not Specified,"[""Sustainability Report 2024""]","[""https://www.siemens-healthineers.com/investor-relations/presentations-financial-publications""]",01ac972a-0cb7-421d-bff6-faec98f07897,33b05645-9c8a-4c2d-ba86-2d681062e5c4,"[""https://corporate.webassets.siemens-healthineers.com/19a152831fb49a63/3c50a8a96185/siemens-healthineers-sustainability-report-2024.pdf""]"
Available Upon Request,529900QBVWXMWANH7H45,BBG00JRNPL13,SHL,XETR,XETRA,5060559444,Siemens Healthineers AG,Germany,Healthcare,Medical Devices,73100,2024,2022,Non-Hazardous Waste Disposed,Non-Hazardous,Disposed,3500,Metric Tonnes,Not Specified,"[""Sustainability Report 2024""]","[""https://www.siemens-healthineers.com/investor-relations/presentations-financial-publications""]",01ac972a-0cb7-421d-bff6-faec98f07897,33b05645-9c8a-4c2d-ba86-2d681062e5c4,"[""https://corporate.webassets.siemens-healthineers.com/19a152831fb49a63/3c50a8a96185/siemens-healthineers-sustainability-report-2024.pdf""]"
Available Upon Request,529900QBVWXMWANH7H45,BBG00JRNPL13,SHL,XETR,XETRA,5060559444,Siemens Healthineers AG,Germany,Healthcare,Medical Devices,73100,2024,2022,Total Waste Disposed,Total,Disposed,5000,Metric Tonnes,Not Specified,"[""Sustainability Report 2024""]","[""https://www.siemens-healthineers.com/investor-relations/presentations-financial-publications""]",01ac972a-0cb7-421d-bff6-faec98f07897,33b05645-9c8a-4c2d-ba86-2d681062e5c4,"[""https://corporate.webassets.siemens-healthineers.com/19a152831fb49a63/3c50a8a96185/siemens-healthineers-sustainability-report-2024.pdf""]"
Available Upon Request,529900QBVWXMWANH7H45,BBG00JRNPL13,SHL,XETR,XETRA,5060559444,Siemens Healthineers AG,Germany,Healthcare,Medical Devices,73100,2024,2022,Non-Hazardous Waste Recovered,Non-Hazardous,Recovered,22500,Metric Tonnes,Not Specified,"[""Sustainability Report 2024""]","[""https://www.siemens-healthineers.com/investor-relations/presentations-financial-publications""]",01ac972a-0cb7-421d-bff6-faec98f07897,33b05645-9c8a-4c2d-ba86-2d681062e5c4,"[""https://corporate.webassets.siemens-healthineers.com/19a152831fb49a63/3c50a8a96185/siemens-healthineers-sustainability-report-2024.pdf""]"
Available Upon Request,529900QBVWXMWANH7H45,BBG00JRNPL13,SHL,XETR,XETRA,5060559444,Siemens Healthineers AG,Germany,Healthcare,Medical Devices,73100,2024,2022,Total Waste Recovered,Total,Recovered,24700,Metric Tonnes,Not Specified,"[""Sustainability Report 2024""]","[""https://www.siemens-healthineers.com/investor-relations/presentations-financial-publications""]",01ac972a-0cb7-421d-bff6-faec98f07897,33b05645-9c8a-4c2d-ba86-2d681062e5c4,"[""https://corporate.webassets.siemens-healthineers.com/19a152831fb49a63/3c50a8a96185/siemens-healthineers-sustainability-report-2024.pdf""]"
Available Upon Request,529900QBVWXMWANH7H45,BBG00JRNPL13,SHL,XETR,XETRA,5060559444,Siemens Healthineers AG,Germany,Healthcare,Medical Devices,73100,2024,2022,Hazardous Waste Recovered,Hazardous,Recovered,1800,Metric Tonnes,Not Specified,"[""Sustainability Report 2024""]","[""https://www.siemens-healthineers.com/investor-relations/presentations-financial-publications""]",01ac972a-0cb7-421d-bff6-faec98f07897,33b05645-9c8a-4c2d-ba86-2d681062e5c4,"[""https://corporate.webassets.siemens-healthineers.com/19a152831fb49a63/3c50a8a96185/siemens-healthineers-sustainability-report-2024.pdf""]"
Available Upon Request,529900QBVWXMWANH7H45,BBG00JRNPL13,SHL,XETR,XETRA,5060559444,Siemens Healthineers AG,Germany,Healthcare,Medical Devices,73100,2024,2022,Total Hazardous Waste Generated,Hazardous,Total Generated,2900,Metric Tonnes,Not Specified,"[""Sustainability Report 2024""]","[""https://www.siemens-healthineers.com/investor-relations/presentations-financial-publications""]",01ac972a-0cb7-421d-bff6-faec98f07897,33b05645-9c8a-4c2d-ba86-2d681062e5c4,"[""https://corporate.webassets.siemens-healthineers.com/19a152831fb49a63/3c50a8a96185/siemens-healthineers-sustainability-report-2024.pdf""]"
Available Upon Request,529900QBVWXMWANH7H45,BBG00JRNPL13,SHL,XETR,XETRA,5060559444,Siemens Healthineers AG,Germany,Healthcare,Medical Devices,73100,2024,2022,Hazardous Waste Disposed,Hazardous,Disposed,1100,Metric Tonnes,Not Specified,"[""Sustainability Report 2024""]","[""https://www.siemens-healthineers.com/investor-relations/presentations-financial-publications""]",01ac972a-0cb7-421d-bff6-faec98f07897,33b05645-9c8a-4c2d-ba86-2d681062e5c4,"[""https://corporate.webassets.siemens-healthineers.com/19a152831fb49a63/3c50a8a96185/siemens-healthineers-sustainability-report-2024.pdf""]"
Available Upon Request,529900QBVWXMWANH7H45,BBG00JRNPL13,SHL,XETR,XETRA,5060559444,Siemens Healthineers AG,Germany,Healthcare,Medical Devices,73100,2024,2022,Total Non-Hazardous Waste Generated,Non-Hazardous,Total Generated,26000,Metric Tonnes,Not Specified,"[""Sustainability Report 2024""]","[""https://www.siemens-healthineers.com/investor-relations/presentations-financial-publications""]",01ac972a-0cb7-421d-bff6-faec98f07897,33b05645-9c8a-4c2d-ba86-2d681062e5c4,"[""https://corporate.webassets.siemens-healthineers.com/19a152831fb49a63/3c50a8a96185/siemens-healthineers-sustainability-report-2024.pdf""]"
Available Upon Request,529900QBVWXMWANH7H45,BBG00JRNPL13,SHL,XETR,XETRA,5060559444,Siemens Healthineers AG,Germany,Healthcare,Medical Devices,73100,2024,2022,Total Waste Generated,Total,Total Generated,29700,Metric Tonnes,Not Specified,"[""Sustainability Report 2024""]","[""https://www.siemens-healthineers.com/investor-relations/presentations-financial-publications""]",01ac972a-0cb7-421d-bff6-faec98f07897,33b05645-9c8a-4c2d-ba86-2d681062e5c4,"[""https://corporate.webassets.siemens-healthineers.com/19a152831fb49a63/3c50a8a96185/siemens-healthineers-sustainability-report-2024.pdf""]"
Available Upon Request,529900QBVWXMWANH7H45,BBG00JRNPL13,SHL,XETR,XETRA,5060559444,Siemens Healthineers AG,Germany,Healthcare,Medical Devices,73100,2024,2020,Hazardous Waste Recovered,Hazardous,Recovered,2200,Metric Tonnes,Not Specified,"[""Sustainability Report 2024""]","[""https://www.siemens-healthineers.com/investor-relations/presentations-financial-publications""]",01ac972a-0cb7-421d-bff6-faec98f07897,33b05645-9c8a-4c2d-ba86-2d681062e5c4,"[""https://corporate.webassets.siemens-healthineers.com/19a152831fb49a63/3c50a8a96185/siemens-healthineers-sustainability-report-2024.pdf""]"
Available Upon Request,529900QBVWXMWANH7H45,BBG00JRNPL13,SHL,XETR,XETRA,5060559444,Siemens Healthineers AG,Germany,Healthcare,Medical Devices,73100,2024,2020,Total Waste Recovered,Total,Recovered,2200,Metric Tonnes,Not Specified,"[""Sustainability Report 2024""]","[""https://www.siemens-healthineers.com/investor-relations/presentations-financial-publications""]",01ac972a-0cb7-421d-bff6-faec98f07897,33b05645-9c8a-4c2d-ba86-2d681062e5c4,"[""https://corporate.webassets.siemens-healthineers.com/19a152831fb49a63/3c50a8a96185/siemens-healthineers-sustainability-report-2024.pdf""]"
Available Upon Request,529900QBVWXMWANH7H45,BBG00JRNPL13,SHL,XETR,XETRA,5060559444,Siemens Healthineers AG,Germany,Healthcare,Medical Devices,73100,2024,2020,Hazardous Waste Disposed,Hazardous,Disposed,1800,Metric Tonnes,Not Specified,"[""Sustainability Report 2024""]","[""https://www.siemens-healthineers.com/investor-relations/presentations-financial-publications""]",01ac972a-0cb7-421d-bff6-faec98f07897,33b05645-9c8a-4c2d-ba86-2d681062e5c4,"[""https://corporate.webassets.siemens-healthineers.com/19a152831fb49a63/3c50a8a96185/siemens-healthineers-sustainability-report-2024.pdf""]"
